DDI,no.,FisherMode,method,isTest,accuracy,precision,recall
ATP-synt_int_ATP-synt_ab,183,FisherM1,DL_U,False,0.91515151515151516,0.94968553459119498,0.93272171253822633
ATP-synt_int_ATP-synt_ab,183,FisherM1,DL_U,True,0.8571428571428571,0.90000000000000013,0.88095238095238093
ATP-synt_int_ATP-synt_ab,184,FisherM1,SVM,True,0.42857142857142855,0.42857142857142855,0.42857142857142855
ATP-synt_int_ATP-synt_ab,184,FisherM1,SVM,False,0.50501672240802675,0.60642570281124497,0.58862876254180607
ATP-synt_int_ATP-synt_ab,184,FisherM1,DL,False,0.96721311475409832,0.87623762376237624,0.91340782122905029
ATP-synt_int_ATP-synt_ab,184,FisherM1,DL,True,0.2857142857142857,0.40000000000000002,0.42857142857142855
ATP-synt_int_ATP-synt_ab,184,FisherM1,DL_U,False,0.97267759562841527,0.90355329949238583,0.93296089385474856
ATP-synt_int_ATP-synt_ab,184,FisherM1,DL_U,True,0.5714285714285714,0.5,0.5
ATP-synt_int_ATP-synt_ab,185,FisherM1,SVM,True,0.5625,0.59999999999999998,0.59375
ATP-synt_int_ATP-synt_ab,185,FisherM1,SVM,False,0.50154798761609909,0.53820598006644516,0.5356037151702786
ATP-synt_int_ATP-synt_ab,185,FisherM1,DL,False,0.89839572192513373,0.88421052631578945,0.89405684754521964
ATP-synt_int_ATP-synt_ab,185,FisherM1,DL,True,1.0,1.0,1.0
ATP-synt_int_ATP-synt_ab,185,FisherM1,DL_U,False,0.85561497326203206,0.91428571428571426,0.89147286821705429
ATP-synt_int_ATP-synt_ab,185,FisherM1,DL_U,True,1.0,0.94117647058823528,0.96875
ATP-synt_int_ATP-synt_ab,186,FisherM1,SVM,True,0.5714285714285714,0.5,0.5
ATP-synt_int_ATP-synt_ab,186,FisherM1,SVM,False,0.53191489361702127,0.53191489361702127,0.53191489361702127
ATP-synt_int_ATP-synt_ab,186,FisherM1,DL,False,0.97674418604651159,0.92817679558011035,0.94970414201183428
ATP-synt_int_ATP-synt_ab,186,FisherM1,DL,True,0.8571428571428571,0.66666666666666663,0.7142857142857143
ATP-synt_int_ATP-synt_ab,186,FisherM1,DL_U,False,1.0,0.67450980392156867,0.75443786982248517
ATP-synt_int_ATP-synt_ab,186,FisherM1,DL_U,True,1.0,0.53846153846153844,0.5714285714285714
ATP-synt_int_ATP-synt_ab,187,FisherM1,SVM,True,0.77777777777777779,0.53846153846153844,0.55555555555555558
ATP-synt_int_ATP-synt_ab,187,FisherM1,SVM,False,0.60224089635854339,0.63798219584569738,0.63025210084033612
ATP-synt_int_ATP-synt_ab,187,FisherM1,DL,False,0.9821428571428571,0.93617021276595747,0.95560747663551404
ATP-synt_int_ATP-synt_ab,187,FisherM1,DL,True,0.66666666666666663,0.59999999999999998,0.61111111111111116
ATP-synt_int_ATP-synt_ab,187,FisherM1,DL_U,False,0.9732142857142857,0.91983122362869196,0.94158878504672894
